BATCH_ID,AMOUNT_TIP,TOTAL_EARNINGS
336740143,7.82,27.96
338014827,16.38,27.28
336384123,9.08,18.92
340442365,3.76,16.76
339998778,2,9
338807548,10,20.81
337778506,2.56,15.66
336996777,35,75.2
339608891,20.43,47.24
336645084,8.72,15.96
339299829,11.37,37.88
338421158,13.86,24.66
340537275,11.05,21.82
339510876,23.85,34.2
336134775,6.04,13.31
338077156,20,41.65
340211684,37.56,52.33
338899367,8.38,25.09
340074913,10.99,28.45
339188451,9.92,42.67
336767556,13.03,28
337163750,12.81,21.81
336013588,9.12,18.31
336108168,0,12.17
337274737,5.58,14.9
335979794,2.71,9.71
338768163,20.1,34.8
339665272,1.84,17.55
337886929,13.78,29.41
339704091,2,17.41
339976571,6,14.85
338818361,11.39,28.4
337106601,2.25,9.49
337212260,15.27,24.45
337353423,6.79,19.29
335803762,7.04,24.52
339677412,20.36,34.9
338032056,2.29,9.29
338721242,22.46,31.43
337374129,10,36.33
340383462,16.83,39.99
336585789,6.01,19.49
337955446,7.05,14.43
337375052,15.94,30.8
340489836,27.92,42.39
338080090,11.56,32.02
338202669,7.15,26.15
338878961,15.89,27.59
337699612,63.09,91.75
337205631,6.05,26.09
337904085,18.93,38.03
335885726,29.39,39.29
336609322,2.64,17.61
337784094,57.64,77.81
339469243,18.15,29.54
337749582,1.59,19.28
336621880,50.48,67.23
339120630,38.01,51.61
339721606,35.44,54.68
337324300,10,18.87
338419013,4.39,15.17
339443919,10.86,21.86
337848014,5,24.52
339200588,3.71,13.44
338801287,8.81,15.81
340203935,1.75,9.65
337306505,19.23,33.7
337000023,27.99,50.01
337100746,8.14,35.03
338808371,4.75,22.84
337075286,25.3,42.88
337234245,2,13.79
335929967,14.26,29.16
339860312,18.09,47.12
338518112,47.09,80.2
337547867,15,23.4
338380614,5.29,17.83
336197690,2.28,9.28
338109468,9.26,41.44
336500005,15.51,40.91
336487614,14.1,28.14
337698063,24.34,52.79
337200309,19.86,32.65
340356663,9.79,30.55
336374295,5.2,15.69
336215395,19.65,26.86
340739509,5.93,19.37
340269516,7.92,30.21
340230454,20.78,38.88
340409676,8.38,23.52
336696060,8.89,29.68
340491334,8.53,26.07
336725417,6.19,19.45
339207019,4.97,11.97
340384684,23.92,33.22
340680729,48.31,59.62
337123922,29.94,49.95
340316448,22.37,31.96
340281316,11.95,23.06
338442127,8.38,20.53
339405907,10,24.53
340774245,15.44,30.27
338034678,6.25,27.25
336623012,6.21,17.16
338103258,6.8,19.66
338301893,16.82,31.3
340666062,5,15.82
338548474,20.19,41.49
340340100,4.78,14.53
339654747,30.62,64.64
337398217,9.44,17.66
340501081,19,32.26
338587119,10.15,22.45
336202843,10,25.14
340633618,7.59,26.63
340486279,0,15.74
340585429,46.53,71.52
338567591,18.43,42.82
340654000,5,20.18
336346375,11.86,19.02
336191808,7.08,29.97
337943807,12.55,23.35
337757931,6.4,13.71
337222623,4.02,11.87
339398171,27.78,53.35
339299998,6.84,34.86
339192425,25,39.23
338718583,21.35,29.89
335849247,27.71,57.93
336115343,6.93,25.88
337977095,8.09,19.18
336080749,52.99,69.29
337114375,2.45,9.45
336217756,17.37,33.68
338725660,4.21,11.21
336119960,18.71,34.26
336124960,5.4,23.24
338447006,5,21.1
340157056,42.96,65.54
338124549,22.2,41.89
339978232,8.89,16.26
336175717,8.78,24.16
338679435,9.63,16.63
337601879,9.83,23.54
337336466,19.91,40.6
336813509,50,58.76
338614908,69.85,97.71
336145904,4.45,11.45
336151419,23.98,44.41
338099734,5.66,13.33
337617003,16.86,46.25
337363188,3.96,12.7
337698422,60.46,84.78
338585803,32.21,60.55
336783867,4.47,11.47
339266920,20.22,34.71
336133554,42.04,56.42
339998874,3.86,10.86
340331229,28.6,57.49
339864799,15,30.37
338645388,2,15.27
337947973,2.95,9.95
338690909,36.36,61.79
337774810,5.38,25.56
337766916,2.67,9.67
337095361,7.95,20.93
340604709,9.2,33.74
340668750,2.76,11.76
338861621,16.33,23.33
337406657,7.81,24.19
336695528,7,14.68
336123386,7.88,22.91
336979169,7.59,23.06
336915295,13.92,31.18
336005701,3.81,10.96
339836035,32.02,49.66
336448221,49.76,75.71
338893912,11.97,21.37
337334114,2.16,9.18
337998689,4.16,12.44
337729439,15.8,30.99
339298239,38.91,52.9
336698584,21.44,33.46
337695915,2.52,12.1
336477736,14.41,30.24
340454400,7.32,21.51
337781235,17.08,28.44
337690595,30,41.86
339285573,32.96,57.58
338318890,2.21,9.21
337292935,14.51,25.16
337230899,35.4,58.21
338626159,15.98,26.73
339231823,33.96,54.02
338546410,10,20.49
336552561,15.91,25.04
336196949,5.62,13.82
336627016,5.32,14.4
338339281,4.86,11.96
339963135,13.98,30.87
337690052,100.59,123.5
336494667,15,24.46
337316746,15.22,25.36
336335504,34.58,48.44
339620640,7.35,21.97
339890487,16.33,34.14
339410282,2.94,17.67
339463796,24.02,35.61
339945654,23.01,35.84
339164330,7.94,17.9
336961026,26.3,45.37
337076319,15.26,27.6
336607402,26.32,41.25
338088433,10.73,23.01
338111355,4.4,14.36
339058005,9.59,24.21
335770765,24.3,40.07
338824305,4.73,11.79
336538786,22.23,43.35
339228988,19.69,35.64
336206696,11.83,30.25
336145252,3.53,12.23
337078651,26.56,52.43
337863570,25.58,41.2
336211793,6.5,16.96
337131081,34.93,47.74
338283398,14.36,21.42
339967314,3.28,22.32
338054251,14.4,35.97
339446570,20,38.77
340482266,9.08,17.26
337205604,44.77,61.9
335743550,10,22.84
336973032,0,13.44
338203530,18.11,30.2
336164905,11.24,25.8
336395683,15.68,31.49
336647215,16.5,27.54
337656187,20.59,49.12
337527677,13.61,25.51
338461010,2.42,9.62
337848146,7.68,14.89
337805315,18.8,26.84
340598433,19.1,26.1
339299632,6.86,20.96
338046395,2.59,15.62
338079576,2.02,9.02
336077683,6.74,13.74
337276912,8.39,20.62
336121450,19.82,29.28
339845585,8.58,18.87
338657382,17.78,33.69
336666496,20,28.41
336802320,15.47,28.5
336713525,8.81,21.38
337991513,2.93,9.93
340275722,10.06,35.05
339419259,7.83,18.93
337386239,6.58,17.68
335893792,21.06,31.55
340469643,2.37,9.37
336367107,18.05,46.33
336118259,39.65,46.65
336595934,4,22.52
337997401,9.85,34.58
336109065,4.88,15.96
336814849,7.42,17.12
340170194,25,40.8
340448074,12.03,24.14
340409788,13.7,28.93
340097896,5.78,15.85
340797199,34.21,56.49
340349355,13.5,28.45
340656071,5,12
340737197,5.6,13.77
340530776,24.68,36.4
336484836,14.48,29.86
337393084,3.76,11.01
335900145,26.34,38.39
337802964,13.38,41.55
340572226,12.06,26.61
340369576,18.2,25.44
340353162,22.04,43.94
340405119,12.25,25.48
336694455,9.5,26.72
336472009,21.22,46.52
338338148,19.18,35
336575356,5.37,16.02
337295190,22.37,38.09
339908539,2,9
336652776,10.94,40.7
340179737,6.99,20.51
338463944,54,80.72
335795576,9.42,21.78
340735197,5,14.13
340720562,15.88,35.31
337330511,9.45,38.78
339972581,0,12.85
336354564,19.36,37.02
338915878,31.14,58.06
336421603,2,16.39
336025762,10.11,24.6
337766373,7.71,18.59
335961081,11.06,24.78
340563681,22.11,31.78
339116385,10,27.39
338337085,6.31,15.91
338777028,20.34,38.72
340133094,17.19,40.95
340257716,14.63,32.75
338564554,23.24,50.29
338634983,2,9
338501154,20.49,34.19
339531075,6.18,38.3
338632344,16.59,36.22
339740436,11.33,24.39
335825584,7.78,14.78
337879587,26.62,53.38
340449404,13,20.24
336362917,69.4,85.33
336587737,12.5,24.42
336004093,24.94,40.06
336156583,4.83,12.48
336642432,10.7,32.43
336019157,3.98,14.26
337370109,15.26,28.67
335917530,9.24,16.24
340288693,0,33.65
340477032,17,26.97
340683606,10.52,19.28
340211655,12.19,26.42
340767564,44.86,59.05
340447824,3.34,15.34
336072075,4.22,12.22
339116647,5.66,16.22
336475089,34.77,56.92
335947925,23.94,35.47
336799537,4.28,11.4
338715602,16.09,26.65
339227546,23.19,30.2
338450812,8.39,18.23
337684466,49.99,72.24
339373245,67.88,89.38
338288688,36.82,60.72
340451529,11.33,30.99
337520782,16.48,40.63
336775836,22,49.75
340589771,25.04,52.85
337660505,7.7,19.46
337919892,67.73,82.99
340483951,14.78,31.03
340770080,6.22,18.02
338233896,11.93,28.21
338287954,22.44,38.12
337658500,16.44,50.45
339593205,3.97,21.12
338898804,2.62,12.52
337370160,8.28,24.92
335861009,10,18.52
339261400,8.53,16.24
337271143,6.35,13.81
339847521,6.49,17.15
336552690,11.97,30.09
338073754,1.28,8.52
338119886,3.18,10.18
336813178,13.75,26.77
339408317,16.73,32.42
337390581,3.58,10.58
336003497,3.61,10.72
336179983,10,22.92
335862197,2,13.47
339663796,4.91,13.31
338103194,8,19.74
336656773,10.66,22.88
339891766,8.57,15.57
338106235,2.03,9.14
337984458,6.38,17.42
336987995,24.36,33.13
336166322,65.51,81.17
339514048,2.61,11.7
336462603,27.04,39.92
338276953,3.64,11.24
338470441,10.08,43.21
335986336,14.78,24.33
339866553,2,15.06
338693356,6.44,20.41
337810088,22.32,35.56
336406187,9.67,16.67
337820968,13.25,35.35
336323075,13.14,24.56
336380770,6.44,17.07
337633725,4.01,14.03
338645981,21.88,34.63
338244962,14.28,28.26
336691659,36.47,51.53
339672642,2,10.85
339307465,8.02,26.81
338453561,13.67,30.78
339571171,19.42,32.37
337759628,18.6,29.72
337338652,4,16.33
336714642,5.59,12.59
337913740,7.62,15.35
337668821,15,42.16
336716158,12.86,27.67
338647416,6.28,14.56
338711551,24.45,37.48
337844101,20.44,40.11
337527630,30.77,44.4
339948947,2.65,15.65
340376030,5.64,18.8
338595885,7.69,26.52
337754955,9.12,17.57
337123374,18.09,34.63
335971915,17.35,31.14
336520248,10.57,24.47
339384254,11.47,27.42
339631162,8.54,24.33
337286947,16.83,46.47
335767943,5,18.02
338793373,4.01,13.01
340379852,3.95,10.95
336713279,5,12.75
336413735,23.42,34.28
337684380,17.54,36.64
336152810,10,20.84
336713256,6.3,14.31
338752818,8,21.56
336207610,2.78,21.57
338904292,25.09,51.17
337338634,36.54,50.55
336487968,3.06,10.06
336104987,15.22,37.32
337404079,2.79,10.75
336557755,8,16.19
338920216,6.38,17.3
340514076,17.35,28.53
339912996,3.33,10.33
336798308,5.74,14.51
336184851,7,17.16
336432229,43.2,56.23
339306751,11.92,30.78
338870657,52.51,66.29
336039471,26.8,42.59
338800190,13.83,23.63
337774780,4.06,20.87
339116289,15.18,34.27
338109515,8.91,15.91
340350781,39.18,64.4
340533614,1.68,16.97
340266879,12.21,21.72
340306758,10.99,20.94
337047498,4.65,12.6
335901627,3.83,11.11
335876972,21.82,52.62
338093023,2.31,9.31
337704243,16.13,24.13
337646220,20.67,46.06
337955374,4.07,11.5
340746715,2.96,17.96
336185204,2,9.21
340711554,15.99,33.49
336934922,6.16,16.67
337538305,5.78,14.82
340219484,6.2,18.45
340409333,3.29,17.27
338532597,16.33,33.83
340356371,16.41,31.58
340073986,4,17.62
337882069,12.99,29.05
338563602,7.49,21.44
340769158,18.18,32.69
339574747,8.48,22.95
339269958,26.25,39.04
339671121,37,48.5
338397448,8.34,17.09
336032734,3.19,10.19
335841059,5.24,12.24
339473680,5.71,25.76
336922245,4.52,24.64
338749800,19.54,29.44
337926727,9.01,22.05
337207379,24.51,48.94
339744008,2.38,9.38
338032027,10.47,18.66
340197827,6.7,29.17
337698679,21.54,30.11
340612458,59.93,83.94
338201539,15.25,25.82
340588410,2.02,11.02
340441812,1,18.84
335953532,3.33,10.59
339928489,3.77,15.33
339743977,17.65,30.03
337487259,15.85,43.14
335926885,3.76,16.17
339565834,13.98,29.06
339735473,0,15
335909094,10.73,17.73
337086832,13.13,27.13
335834198,13.48,23.23
340415343,16.04,34.64
340239259,2.34,18.65
336991668,4.02,17.42
337330316,7.24,14.24
338102469,43,70.54
337773431,10.23,19.91
338118567,2,9
339999026,2,9
338039358,7.76,14.83
339708884,3.33,20.61
337576210,21.87,36.72
340129169,3.78,11.35
336508154,13.78,22.44
340404738,33.71,52.86
337372145,3.93,17.12
336054736,5.81,16.82
340297785,9.66,16.8
337970169,12.44,31.27
336096299,11.59,31.55
336635512,39.61,57.48
336480787,11.68,26.85
336372987,9.93,28.12
338382214,19.42,30.42
337861070,17.16,25.54
339258042,13.78,32.09
337834763,7.68,16.46
339077219,9.24,27.33
337164827,17.19,27.22
336752406,31.69,40.02
339316640,19.46,54.12
336550973,20.22,33.57
337783970,6.33,20.24
336205991,6.3,21.34
337908722,16.9,26.63
337614319,33.81,47.45
337064659,15.47,33.93
337781616,9.48,23.78
336791518,17.63,24.93
337687675,30.9,42.42
336806275,3.64,10.64
340198696,10.14,20.69
337309388,11.49,34.43
337955669,29.34,62.69
340656193,5.94,17.4
338840634,15.27,32.18
336756625,10.54,24.38
337098304,9.81,17.63
336785905,9.55,37.96
336537882,24.72,37.39
338772577,4.84,24.24
338838056,12.74,46.38
338446565,20.41,27.74
337370960,5.06,12.06
337487418,10.88,20.89
338737146,7.43,14.43
338595288,49.2,66.96
339892239,2.8,15.8
339672569,8,28.21
336740262,5,28.82
337667780,21.68,42.52
339169806,12.64,21.7
340367018,21,36.18
336776904,19.88,28.31
339269936,30.71,44.65
337078533,5.54,12.54
338711806,11.01,20.74
338428506,13.89,27.9
338845395,14.51,31.14
336614368,7.49,21.73
336662370,10.92,23.72
338462651,56.99,72.47
339789142,8.67,24.15
340707443,33,49.22
339820468,6.32,16.02
337274632,5.06,25.29
338615408,9.53,29.92
339285983,34.51,44.16
336713510,2,12.56
335790207,6.47,17.66
338661738,9,21.91
336170994,18.27,31.78
337350885,4.06,11.06
338727227,6.06,21.84
340320765,14.31,24.61
337408004,10,17
335905445,12.19,28.31
339904491,10,18.24
339176735,4,20.42
335814609,5.19,15.51
340297623,15.16,39.76
336075796,16.35,32.18
339952764,23.44,40.15
338037461,10,21.55
338090289,18.86,31.91
338544100,9.03,16.87
337633708,3,10.67
338838029,1,16
339468183,10.59,22.71
337750471,7.82,22.84
338478996,8.09,24.8
338808406,34.3,41.3
336805791,24.61,41.69
340396047,5,18.69
339347061,33.09,42.44
337370270,7.09,15.8
337092398,12.27,24.45
335917546,9.35,17.77
336751190,3.87,24.81
337770455,3.87,11.18
337104467,5.36,17.26
338872743,9.55,22.52
337062247,5,17.34
338863291,15.21,31.56
336051840,34.4,50.18
339407564,12.5,38.24
336639649,3.49,24.89
336792438,47.08,61.1
339864589,31.97,44.38
338816914,33.1,49
340746602,28.21,40.02
337668818,22.31,36.36
335736847,5.5,13.25
336648980,13.18,29.3
336350200,13.83,26.82
337881924,2,13.83
337987334,16.05,27.33
340718054,3.08,18.38
340545583,14.71,24.4
340441608,2,13.44
338761694,27.48,48.78
338276941,3,20.72
339410159,20,27
340373818,8.91,30.17
337739958,30,60.64
336811521,6.24,25.34
338231471,3.04,14.18
336811342,19.98,31.87
338118233,2,9
337740028,13.33,36.28
339245022,18.58,26.15
337314232,6.08,13.59
336717159,17.41,32.13
336048644,25.77,48.94
337870342,20,30.99
340396074,6.09,16.58
340089475,20.5,41.84
338117923,5.35,12.35
338026982,29.09,43.26
340297560,60,89.37
338529207,8.72,24.59
339480436,27.56,52.99
335987875,32.06,50.01
338013017,34.76,54.16
336038180,41.24,67.27
340130404,11.04,23.72
336183831,1.6,8.6
338090300,4.2,17.2
336067262,27.67,57.27
338787210,15.98,25.72
336723929,10.61,36.32
337406929,10.69,24.24
337355898,12.45,25.97
337212434,6,13
338723643,35.18,49.27
338274526,31.5,48.44
337867440,3.31,10.31
339672731,23.24,32.1
337927521,15,23.63
338594086,13.04,26.79
340273022,2.15,19.15
337978743,15.81,33.09
336682001,28.31,47.88
337993062,9.19,31.05
339245566,11.85,28.11
337222056,4.78,15.23
335935532,17.53,28.33
338067656,10.04,18.15
336806540,10.21,17.21
336202966,5,14.61
340744562,9.74,23.58
338585961,15.09,29.29
339024942,6.29,17.57
338359580,35.11,51.74
338534608,17.2,29.34
336220752,2,9
336625936,14,29.84
339298351,3,11.44
336575282,50.3,60.59
337551957,8.4,15.4
335736217,28.97,46.08
338850159,20.02,35.42
339198329,8.37,19.05
336585847,12.92,24.57
338049157,1.5,12.5
339503071,5.31,23.29
339271750,16.7,33.92
339216335,2.62,15.81
339261434,20,38.08
336522970,16.28,30.04
339990099,21.09,38.01
337593200,27.64,39.74
340582723,2,9
335929906,40.26,71.46
338480900,9.59,20.48
336662115,10.26,27.16
337344222,25,36.35
336038246,24.04,39.53
339436842,17.72,31.72
337597322,17.29,32.66
336572081,8.31,19.3
340551170,21.31,38.2
336174010,5.77,13.39
338042605,2.95,10.79
337815487,3.91,12.83
336064135,2.42,9.42
337384958,4.74,11.74
338632896,3.85,18.94
336498516,15,32.61
337158427,4.23,11.57
336788779,14,26.63
337357678,3.71,10.71
338378349,20.47,31.69
337709634,47.35,81.68
336058303,2.22,9.22
340725629,29.35,42.33
338550011,55.46,104.9
337794406,11.16,24.09
337380894,7.83,14.83
339961962,9.57,34.61
337981199,1.84,15.34
339677723,9.14,18.14
339328396,20.97,40.43
337381120,4.19,11.19
336597737,6.37,21.05
338647047,10.43,22.24
336725443,12.71,28.8
338731830,9.85,21.07
339846932,23,35.51
336212904,3.04,10.3
338879419,28.48,39.42
336617623,12.64,25.11
337311308,6.35,19.61
338731244,9.35,24.3
338476520,2,27.32
339718175,5.33,19.54
339381362,4.76,19.8
335884439,7.39,17.78
336206161,6.86,19.78
337399375,16.82,34.88
337368390,11.16,25.62
338098855,35.2,55.95
336139119,22.59,48.53
336683501,19.39,33.25
338119183,12.15,19.15
336662056,15.67,31.59
337797993,41.89,76.01
339932310,11.31,24.47
336736777,18.28,25.28
336186304,9.63,29.46
338833989,21,32.42
335917299,10.46,17.46
339562364,22,40.77
336036980,38.59,58.68
338035713,12.07,24.39
336881318,11.29,23.01
340323674,2.18,9.18
338888392,8.13,18.09
338201566,6.3,15.37
336781644,15.55,40.03
338813462,5.47,12.47
337013541,22.04,37.12
336338319,6.56,15.97
339436637,24.4,50.15
339611627,6.28,25.56
335926521,3.58,11.34
339130316,39.61,56.72
337383335,30.01,55.52
337926123,13.13,23.89
338267040,22.06,31.78
339765540,1,16.57
336992241,4.11,12.17
336758397,14.52,31.16
336176717,24.44,50.06
336807717,21.34,37.38
337280526,5,15.48
337548650,22.48,32.08
339216397,30,38.37
335873161,35.29,52.64
338536152,20.11,36.9
335968051,3.54,12.54
338121469,0,7.44
336814695,9.74,18.16
340303634,29.58,39.95
340661368,15.45,27.33
340581320,4.67,30.39
340543085,2,13
340735949,7,14.56
340369636,10.6,20.82
340289148,19.49,28.65
340566355,25.64,38.77
335968080,30.4,45.13
340497115,16.44,33.23
340628259,19.69,35.29
340237643,2,9
340501703,25,40.38
335980446,6.31,13.31
337097174,16.05,30.08
340422960,9.73,20.38
337769375,14,22.46
336610741,2,18.74
340367173,25.45,45
339846855,0.67,12.13
340316281,17.45,33.96
336215352,6.8,16.13
336489368,17.86,36.42
340367791,12.91,28.13
338053876,9,17.17
338102543,10,18.24
336191517,3.42,10.42
336934769,31.55,43.92
336204013,13.39,29.26
337860159,25,34.98
336812596,10.54,20.36
337500795,15.37,48.28
336184879,3.87,19.69
338001670,22.57,40.81
338565451,16.55,39.14
338469135,3.63,19.58
336184859,5,12
335852980,3.55,12.32
338515091,13.32,39.24
336008640,15,27.39
338429550,10.47,32.22
336125641,11.72,20.85
336204781,5,15.91
338715362,6.46,16.22
338362078,20,49.86
337571131,5.04,36.96
339344389,20.41,41.7
340637425,31.59,40.61
339788942,7.92,35.83
339867386,8.58,15.58
336345407,9.13,26.12
337200308,24.79,34.49
335957208,6.51,23.2
338100356,0,13.71
336803041,8.26,15.26
337689498,8.76,22.18
336475011,10.64,20.61
337263040,3.75,11.21
337828794,33.21,52.59
337383340,8.48,23.92
338876602,8,24.79
336083414,17.3,34.13
339620587,30,53.8
337007237,17.42,54.36
338843765,2.6,11.19
338907746,11.06,22.96
339161536,10.13,27.82
340360249,31.69,48.69
337376167,5.09,16.17
338403381,6.81,26.64
336204286,3.63,11.39
338105035,19.46,34.58
337073137,5.6,21.29
338550076,7.11,26.75
339031800,3.16,17.8
336535765,29.69,62.29
338762235,4.14,11.14
336460068,5,18.35
335881146,2.85,9.85
337516037,17.16,34.52
336506279,5,15.4
337876586,11.16,22.44
336982281,14.98,29.59
335935498,13.65,33.52
339062424,2,16.61
339574790,12.15,29.14
335795677,22.53,35.4
337080474,21.7,31.33
338351870,1.76,21.22
340496370,20.19,55.24
336549366,2.54,14.91
337348209,15.25,25.35
337092488,32.62,51.29
339831595,31.32,46.82
336063708,10,27.97
336172696,2.63,15.52
339590140,12.66,24.37
336464710,38.14,50.13
336580577,65.06,103.99
337692704,10.73,33.79
338541903,4.25,11.25
337589149,48.08,73.14
338038458,13.68,23.52
336220347,4.44,35.21
337875648,25,38.93
336772595,9.08,25.32
337109745,5.66,30.54
335882246,8.14,21.6
336573084,3.89,16.83
336738340,2,21.56
336735138,13.81,28.37
336963566,22.61,40.3
336488159,21.01,43.3
337908607,5.26,13.77
336140211,3.46,15.24
336702230,18.21,27.14
337015299,4.53,13.85
336511882,4.51,21.84
336049493,11.02,26.67
338749699,5,13.57
337058473,21.29,39.11
339551769,13.3,31.34
336781621,10,26.63
336659696,7.83,15.18
338053827,6.46,13.46
337098350,34.64,46.58
336165465,7.17,22.37
336512686,12,19.2
337601499,22.78,32.61
339250237,20.16,43.96
337080393,23.8,60.2
335795664,8.38,17.09
336077508,3.65,10.65
339443736,17.48,38.58
337229166,3.98,23.24
337158942,9.94,37.7
336494656,24.64,37.06
338817855,6.66,14.42
337834827,10.14,17.2
339979775,7.03,21.88
340337275,8,18.91
340636189,35.97,52.95
340383375,8.87,20.66
339854371,2,17
339844157,2.72,9.72
335797896,7.06,20.65
338857053,4.51,21.56
338624050,0,37.72
337394605,35.76,51.44
336038817,5.2,18.58
337380269,91.46,111.07
337954054,11.68,23.65
336894688,6.67,54.64
338588987,15.09,36.53
338729486,8,22.59
336643343,17.89,43.58
337695091,28.63,42.26
337012309,10,22.82
337233208,4.81,11.81
338803471,5,20.83
338477316,15,29.51
338746113,16.81,27.61
335784757,2.58,9.58
336973091,4.75,11.75
339439931,15.36,41.92
337058163,13.59,25.13
339994366,6.47,17.37
337002473,3,15.66
339934364,11.35,18.35
336432862,12.69,36.22
336590578,34.84,54.49
336166593,0,21.85
340685717,9.63,25.08
340723698,29.53,58.87
340770112,11.46,30.34
339540022,2,21.89
340467265,8.51,26.52
340568678,17.63,29.73
340137879,16.63,31.81
338425020,3.78,17.95
338032822,3.51,13.57
336935600,32.8,46.48
339887195,24.03,55.23
340637307,14.44,26.27
338429543,14.49,21.49
340524887,20.54,38.99
340585758,19.09,30.92
338657485,16.44,33.43
338058251,2,9
340132886,10.64,23.47
340351504,17.23,45.54
339051923,23.79,38.4
336159826,6.9,13.9
340179364,14.19,31.98
338671848,8.92,40.15
339856216,12.34,24.29
338922882,5.96,15.76
339465891,0,19.53
335744113,35.59,51.26
339994155,4,17.38
336557710,5.86,16.55
338064393,13.3,23.14
338230138,4.75,21.62
338327018,0,16.16
338732055,17.93,40.86
338291390,17.14,30.96
337161345,3.7,10.7
337676005,12.57,27.31
337078851,5.5,12.5
338515043,1,18.7
336789400,6.9,13.93
338042339,35,49.13
338682815,13.44,27.52
335991109,28.06,46.49
337777626,7.07,17.48
338442077,3.19,26.31
338115882,15.72,31.13
340624132,22.09,39
340615034,5,18.2
340469685,29,44.79
340329863,9.44,16.67
339461142,35.93,65.85
340400546,20.22,29.23
337275076,25,44.62
340236640,3.54,15.91
338097834,10.06,22.63
336469647,4,22.95
339216340,15.02,33.48
337716227,10,17
336815351,2.57,9.57
336723960,18.11,35.27
338066352,3,10.72
338882490,20,27
338286943,9.26,20.2
338603928,6.54,24.57
337230343,7.69,16.6
338062397,6.21,13.21
335856483,1.5,27.34
337081227,15.23,29.03
338486632,15.69,32.09
336697871,19.98,35.44
336451187,15.68,39.7
339642892,9.4,33.16
339142260,7.15,24.12
338771301,26.16,47.78
337407996,2.81,9.81
337289815,6.57,13.57
336410768,25.92,53.44
338057998,20.55,34.92
339672520,7.71,15.58
340157787,10.1,22.55
340754234,5.69,12.69
338116841,15,26.66
337058377,5.26,14.31
339864372,5.83,17.44
339999156,7.1,18.84
338107721,4.4,19.71
337124629,14.66,22.59
340180433,21.38,40.86
337541035,2,9.26
338830883,13.55,23.42
337342401,12.66,30.33
336454878,4.95,14.17
337194440,4.81,16.75
339498289,16.71,41.27
335690514,10.66,25.58
335882350,10.64,22.05
337270710,17.14,34.95
339991250,5.95,16.95
337639111,11.48,43.63
337241229,12.14,21.64
337796981,16.29,26.62
337834880,9.44,22.38
337793613,8.24,18.38
337118502,23.86,35.93
336075895,13.89,36.52
337504645,2.94,20.1
339980962,5.93,12.93
339277450,3,10
339888096,5,12
339083625,27.27,49.04
336220048,8.89,15.89
336651123,10.73,32.1
335994114,26.98,41.62
338400961,16.4,28.62
337233673,5.95,18.56
337522583,24.32,43.52
339708938,2,13.08
339784037,2.63,24.56
337817320,23.66,43.22
337209935,11.21,24.5
338103186,2,9.88
336813551,6.04,13.04
338857867,9.78,28.01
336075167,8.93,16.97
336199766,10.14,17.35
336019416,4.74,23.69
338065802,37.41,55.76
337547988,51.68,65.77
336809643,7.7,19.92
337215993,7,15.93
340758936,29.56,42.95
339240317,16.56,38.58
337936986,12.5,24.1
340691061,0,22.11
337868007,22.61,36.74
339952340,15.17,30.48
336341184,14.45,25.01
336647349,8,23
338480586,33.45,48.99
339602118,8.32,29.21
338549223,11.75,34.49
338676753,26.5,46.62
339713574,10,20.93
340550190,28.55,64.48
337705550,22.9,49.2
339998949,5.26,19.69
340345596,23.63,49.39
338813688,12.01,24.42
335990034,26.62,35.46
335964300,11.03,23.86
337037566,4.41,19.41
335987184,12.88,25.89
336637794,20.64,44.43
338461553,22.2,42.33
336369041,13.87,40.06
336016068,11.17,18.17
336456981,18,25
336580651,10.05,24.19
337822642,8.92,25.07
336465449,14.18,32.18
338645510,17.19,44
336624234,3.58,35.17
336485320,27.64,42.66
337262614,2.39,9.56
336091168,58.25,73.71
336455478,39.84,54.73
338327713,13.36,28.93
337967692,14.12,27.93
338051546,4.57,18.29
337336540,4.37,14.01
339631098,13.49,25.23
335828868,11.01,29.09
337828655,9.03,19.85
338912128,11,22.35
337856368,23.07,37.59
338124868,2.35,9.35
336638529,5,17.35
336738939,6.68,14.96
338822567,5.62,14.88
339919219,10.47,17.94
337695169,90.39,108.84
338669216,22.59,56.08
339546813,33.38,53.03
337090987,42.92,54.65
338301177,10.84,23.43
338058472,4.07,14.52
337915663,22.25,35.56
337238283,9.63,26.03
339149755,21.16,68.4
336189920,9.47,16.47
336394293,29.54,52.29
336689545,3.92,13.76
336779328,2,9
335933260,26.73,36.57
340728400,18.18,33.87
340462430,23.25,30.68
340204904,13.68,24.4
340623004,10.07,17.91
339965720,8.17,21.33
340716515,2.8,9.8
338061747,3.21,10.21
336610156,6.36,24.13
340474012,7.7,18.86
340323870,11.83,34.33
336788092,6.8,13.8
340777898,14.99,24.06
340683382,4.76,13.37
340115587,16.49,43.54
336690485,14.9,27.36
340527543,17.12,30.85
336985124,9.24,24.18
337382578,10.47,22.54
337773301,16.36,29.35
340509284,28.35,45.15
339446631,10.26,22.28
340578081,36.28,64.16
337964831,24.75,34.63
340283675,7.61,29.54
340517070,54.64,76.18
339686627,11.18,29.21
336742350,27.25,35.74
337365624,53.75,69.56
336221760,2,9
338560094,5.02,16.54
339946281,5.58,12.58
337163952,4,16.3
337651746,10.84,19.39
339960721,3.49,10.49
336935059,30,46.08
338807521,8.58,17.71
336537841,6,15.45
336303653,2,9
337213983,35.73,56.73
340404766,11.47,37.76
