BATCH_ID,NUM_DELIVERIES,REGION_ID,WAREHOUSE_ID,SHOPPER_ID,SHOPPER_TENURE,NUM_PRIOR_COMPLETED_BATCHES_SAME_WAREHOUSE
339636214,1,31,38,9143630,intermediate,105
336608141,1,34,1487,12731994,new,0
340479293,1,34,38,6243617,intermediate,84
337915655,1,31,5,12850367,new,2
340585429,2,31,5,12700367,beginner,44
340297560,1,34,5,9541652,veteran,377
340422910,1,31,279,8558682,veteran,192
340752376,1,34,38,11741783,intermediate,57
337154220,1,34,1487,9210454,intermediate,5
337673289,2,31,279,756642,intermediate,106
337258788,1,34,161,11014359,intermediate,95
336696134,1,31,1487,10137231,beginner,0
336498463,2,34,38,12055494,new,8
336461846,1,34,5,4332601,veteran,867
338489414,1,34,38,481419,veteran,2463
338510154,1,34,38,12668093,beginner,12
340227471,3,31,279,6715812,intermediate,35
340266692,1,34,279,11773081,intermediate,30
338068313,1,34,38,10361508,veteran,108
338062061,2,31,1487,9483576,new,2
338038464,1,34,5,6227777,intermediate,113
339599118,1,34,38,9945689,intermediate,133
338751061,1,34,38,9615735,veteran,117
340718076,2,31,5,12838878,new,1
336071316,1,31,5,1674814,veteran,9
336803041,1,34,38,3239154,veteran,181
338016495,2,34,5,8277372,intermediate,14
339696345,2,34,5,9783025,veteran,278
339740206,1,34,38,12512339,beginner,8
339985527,1,34,38,8413023,new,2
339112623,1,34,38,7872067,veteran,181
335733336,1,34,279,9413951,intermediate,19
336699217,1,31,1487,12783597,new,0
335791545,1,34,38,7776054,intermediate,146
338801319,1,34,161,9674807,intermediate,12
336406174,1,34,38,4187574,veteran,599
337324337,1,31,1487,8682481,new,4
337548723,1,34,38,12490237,beginner,6
339854838,1,34,5,12826415,new,3
335724719,2,34,279,8966402,veteran,110
338898133,1,31,1487,9069384,beginner,1
337145663,1,31,5,6545559,veteran,50
339546757,1,31,279,12853113,new,4
337192542,3,31,38,11292812,intermediate,43
337397981,1,31,161,12726294,new,4
337629651,2,34,279,9746092,veteran,80
337213874,1,34,1487,4684945,veteran,0
339937400,2,31,279,9281321,intermediate,18
337505788,2,31,1487,1166025,intermediate,0
338872810,2,34,279,6112294,beginner,11
335779783,1,31,279,7713709,intermediate,42
339957866,2,34,279,10820202,new,0
340772008,2,34,5,10280747,intermediate,298
338450290,3,34,38,7614933,veteran,96
336497419,2,31,5,9993101,intermediate,115
337236929,1,34,1487,12238645,new,0
338821152,2,34,5,10395956,beginner,82
336952351,1,34,161,12858857,new,0
338922325,1,31,38,12703810,new,3
336741976,1,34,38,12148399,intermediate,41
338770994,1,34,38,9741557,intermediate,34
338301443,3,31,38,10152512,intermediate,10
337389047,3,31,279,11110416,intermediate,287
337147351,2,34,5,11228677,intermediate,128
336426663,1,34,161,9155831,intermediate,25
336703927,1,34,5,8973436,veteran,119
336497428,1,31,1487,10015432,beginner,0
338079756,2,31,5,3220324,veteran,518
338702921,1,34,5,9610561,new,0
337981217,1,31,279,10320852,intermediate,79
340488723,2,34,1487,12474846,beginner,4
340400154,2,31,5,711727,veteran,317
335933260,2,34,5,8106545,intermediate,54
338671389,1,31,1487,12625911,new,1
337220110,2,31,5,9188785,veteran,91
339107728,1,34,1487,12599417,new,3
338375321,1,31,38,12149446,beginner,33
339933181,2,34,161,10288405,veteran,323
339421772,1,34,5,9725294,veteran,62
336679636,1,34,161,10465661,veteran,87
338860383,1,31,38,12574254,beginner,9
336480884,1,31,5,9231732,intermediate,195
336735152,1,34,5,10866056,intermediate,69
339804332,1,34,38,12722543,new,6
337991500,1,34,1487,3279073,intermediate,0
338445443,1,31,5,11725290,beginner,89
337269462,1,31,5,10895300,new,35
336730141,2,34,5,10574126,intermediate,339
339102436,1,31,279,12645680,new,0
338032814,1,34,161,9160483,intermediate,31
336210014,2,31,279,12544370,new,4
340179931,2,31,279,3103687,new,4
336493531,1,31,5,10153063,beginner,68
338796121,1,31,5,12505816,new,6
338079587,1,34,38,9265614,intermediate,21
338741293,3,31,1487,11650413,intermediate,4
336206147,1,34,5,11894060,beginner,42
337868761,2,31,5,11563703,veteran,103
339265293,2,31,38,3341010,beginner,18
336757639,2,31,5,6693470,veteran,352
336504727,2,34,279,11719166,intermediate,45
337163755,2,34,38,9709550,veteran,104
338807548,1,34,5,380422,veteran,212
338226437,1,31,1487,4295752,new,0
337714439,1,34,5,9197869,veteran,285
337372155,1,31,1487,12426888,new,4
335816376,1,31,279,1682046,beginner,13
337579771,3,34,161,12707265,new,3
336770102,2,34,279,9533812,new,4
337880245,2,34,161,8923212,intermediate,17
335894625,2,31,5,10773635,beginner,74
336613219,2,31,5,11452952,beginner,18
338521859,1,31,38,8523152,new,3
340517401,1,34,1487,10883744,beginner,6
337770455,1,34,38,1422963,veteran,118
336001075,2,31,5,9257547,intermediate,54
337394555,2,34,38,3197194,veteran,324
338551405,1,31,1487,3906647,veteran,5
339470084,1,34,279,11037399,veteran,163
339608953,2,34,5,10155846,veteran,255
339845434,2,31,1487,10145314,new,3
340684545,2,31,279,12668115,new,4
340292145,2,31,5,8187863,veteran,267
340296476,1,34,5,9636380,intermediate,138
340726779,1,34,1487,758901,veteran,4
337903556,1,34,279,12729848,new,7
338544248,2,34,38,6310052,beginner,16
340554070,2,31,38,12726310,new,1
340576350,1,34,5,11711093,intermediate,129
336212282,1,31,161,12817637,new,3
340367121,1,34,161,12856386,new,0
340410003,2,31,279,8034085,intermediate,45
340423756,2,34,38,12886225,new,1
340618506,1,34,38,10848819,veteran,56
337200214,1,31,38,12467324,new,0
337905386,1,31,161,8049394,intermediate,37
338857357,2,31,161,7561006,new,7
338032840,2,34,5,8782873,intermediate,113
340680875,1,31,1487,11759524,beginner,3
340437447,2,31,5,11759524,beginner,23
340711554,2,34,38,10095306,intermediate,33
340355558,1,31,5,10260196,intermediate,131
337480093,1,31,1487,11984509,beginner,0
336143711,1,31,279,1349235,veteran,328
336440441,1,34,161,12813602,new,0
337260536,2,31,38,12602977,beginner,21
339411884,2,31,5,9534822,intermediate,59
338759723,3,34,279,9298137,intermediate,90
336642641,3,31,279,10123365,intermediate,43
340771100,2,31,38,12602977,beginner,26
338792570,1,31,279,12701018,beginner,6
339948477,2,31,1487,11585595,intermediate,0
336130957,1,34,5,12617674,new,2
339932708,2,34,279,9184830,intermediate,97
336815175,1,34,161,7903047,intermediate,50
339676564,1,34,279,11937829,beginner,13
340074013,1,34,1487,12859983,new,3
338416722,1,31,1487,8077293,intermediate,3
340757582,3,34,1487,11019809,new,1
338054046,2,34,279,9741623,veteran,91
340443738,1,31,1487,12756513,new,3
337695448,2,34,279,7371800,intermediate,138
338044337,1,34,5,9312779,veteran,442
336719446,1,31,5,9993107,intermediate,133
337374509,2,31,5,9468975,veteran,315
340717592,2,31,5,8441025,intermediate,65
337200795,1,34,38,6089516,beginner,23
338616411,1,34,38,12565431,new,4
339736958,1,31,279,12798692,new,5
336383152,1,31,1487,11580500,intermediate,0
336506392,1,34,38,12431779,new,0
337396897,3,34,38,9653881,intermediate,6
338024759,1,31,5,12222392,beginner,18
339638555,2,31,1487,7777326,new,1
336072002,1,34,38,11143264,new,9
339319935,1,34,1487,12080911,beginner,1
340371497,2,34,5,8438085,intermediate,50
339408548,2,34,5,6559543,beginner,61
336722146,1,34,1487,7682482,intermediate,0
338671520,2,31,5,2772210,intermediate,235
337973022,1,34,279,12667238,beginner,3
337324458,2,34,5,9739334,intermediate,110
338526149,1,31,5,9941033,intermediate,39
340356862,3,34,279,3047419,beginner,13
335923749,1,31,5,12814391,new,3
336679615,2,34,38,7503857,veteran,97
337246999,2,31,5,10552908,intermediate,336
340604503,1,34,38,11836435,intermediate,61
340496320,1,34,5,3333093,new,6
335821192,2,31,161,12456853,new,7
337920509,2,34,38,7823844,intermediate,48
339447294,1,34,38,10936285,veteran,251
337821641,1,31,38,12390808,new,4
338254359,2,31,279,11555782,intermediate,36
339480484,1,34,38,11075921,new,5
340509402,2,31,279,10266504,intermediate,31
340488760,1,34,38,12419409,new,8
338049129,1,34,38,12834899,new,0
336116458,1,34,161,12309756,new,8
340601005,1,34,38,1269675,veteran,673
339384215,2,34,5,9653881,intermediate,130
335926521,1,31,5,12441365,new,1
339551628,2,34,5,12729848,beginner,15
339898179,2,34,279,9049249,veteran,149
339356120,2,34,5,11645279,beginner,46
336196481,1,34,1487,6188839,beginner,0
337227579,1,34,38,12122350,beginner,20
337912185,1,34,38,12131464,beginner,43
340767506,2,34,38,10416363,intermediate,118
336440861,2,34,161,10009448,intermediate,73
336653766,1,31,1487,8259411,beginner,0
336475846,2,34,5,4070959,beginner,50
336711828,1,31,279,11183002,new,24
335716492,2,34,279,11718436,intermediate,65
336089114,2,34,5,10389165,intermediate,82
337109804,2,34,5,1269675,veteran,394
337583175,1,34,1487,12306529,intermediate,3
339004642,1,34,279,2719504,veteran,205
337889033,2,34,279,7466420,new,1
336939585,2,31,38,11311152,intermediate,34
338595086,1,34,38,11705862,intermediate,46
336617151,1,34,5,4156821,beginner,14
338636048,1,31,279,10759372,intermediate,80
338628298,2,34,5,6227777,intermediate,114
338869088,1,34,38,12546178,new,0
336202018,3,34,279,9655340,intermediate,65
335812285,1,34,1487,7400067,veteran,0
339650785,1,34,161,12049135,beginner,13
337236581,2,34,5,9556031,intermediate,57
336134180,1,31,1487,12804616,new,1
339442822,1,31,1487,12837050,new,1
336630284,1,34,279,11747312,new,3
336712005,2,34,5,9664549,intermediate,127
337122266,2,31,5,8888714,intermediate,67
337998588,1,34,38,6714498,veteran,145
337856604,2,34,161,10455129,intermediate,59
339543731,2,34,5,3773706,veteran,278
338096688,1,31,5,12166804,new,17
337392824,1,34,38,12194872,beginner,25
337850299,1,31,5,11158724,intermediate,121
337714857,1,31,1487,12566101,new,2
340754180,1,34,161,6481620,veteran,77
336172920,2,34,161,11478906,beginner,6
336174213,1,31,279,12800755,new,9
336736426,1,34,38,6363393,beginner,22
337848016,1,31,161,10688601,veteran,35
338673288,2,31,5,7830136,veteran,539
336757654,2,34,5,10437722,beginner,13
339999178,1,34,38,11460610,new,7
340256475,2,31,279,10726175,veteran,184
335869758,1,31,5,9085484,intermediate,31
337287895,1,31,5,11110416,intermediate,18
337327449,2,34,161,6138789,veteran,91
335828951,2,34,38,10416507,intermediate,60
339865259,2,31,279,11705944,beginner,15
338790622,1,34,279,854855,veteran,152
338875445,1,31,1487,9559234,veteran,1
338075025,1,34,38,11949110,veteran,97
336452079,2,34,5,7705228,beginner,10
337219597,1,34,5,10629129,intermediate,272
338409612,1,34,1487,4484779,new,0
338450957,2,34,5,12522867,new,0
337347254,1,31,161,1145313,veteran,280
337240602,1,31,1487,12333793,new,1
339987133,1,31,38,4829277,intermediate,66
339446570,1,31,38,8958610,new,3
336073808,1,34,1487,12377279,new,0
337133508,2,31,38,11065409,intermediate,87
338922595,2,34,279,11741177,new,2
336761110,2,34,161,12176242,beginner,23
338078587,1,31,5,6127140,new,1
339562292,1,34,38,12688531,beginner,30
339321751,2,31,5,10649733,intermediate,119
336796698,2,31,38,9240421,intermediate,58
336894651,1,34,1487,10204439,intermediate,2
336447358,2,31,279,3209073,veteran,98
336601613,1,31,38,9121479,intermediate,121
335846798,1,31,38,1753804,intermediate,40
338365421,2,31,1487,9884445,intermediate,2
336792193,1,34,279,12709996,new,2
337022083,1,34,161,11253715,veteran,425
336797929,1,34,279,11595572,beginner,3
338879516,1,34,161,8503073,beginner,17
339330384,1,31,38,7616105,veteran,50
336216775,1,34,38,7995863,veteran,105
337354784,1,34,161,12882525,new,0
337722998,2,34,161,3700278,veteran,894
335968883,1,31,1487,11304654,beginner,0
336567549,1,31,38,756642,intermediate,66
335941585,2,31,38,604420,veteran,343
337572943,2,31,38,11217598,beginner,2
335929543,1,34,38,12423343,new,4
336815374,2,34,38,11714825,new,1
336701031,3,34,38,7470306,intermediate,133
337188101,1,34,5,1536310,veteran,1497
335700027,3,31,279,12782474,new,4
338838125,2,31,5,12587104,new,5
338532054,1,31,279,10081603,beginner,10
337664838,2,31,161,12339921,beginner,3
336804630,1,31,161,12627157,new,7
340746613,1,34,5,6541606,intermediate,80
337381926,2,31,279,2888244,veteran,409
338073097,1,31,38,9148621,veteran,122
336803357,1,31,279,9148621,intermediate,158
335946654,1,31,279,9148621,intermediate,154
337727510,3,31,279,11327842,intermediate,90
336328782,1,31,279,10526689,intermediate,28
336341636,3,34,279,10215672,intermediate,27
337125361,2,31,5,8871134,intermediate,82
338870435,1,34,279,12536896,new,5
336802709,1,31,161,12742183,new,0
338382175,1,34,1487,11678662,intermediate,7
340497533,1,31,1487,6235979,beginner,1
340588341,2,34,5,7558133,intermediate,80
338550061,1,34,38,7315553,beginner,34
340488894,3,34,38,8621527,veteran,107
340081026,1,34,1487,1363901,veteran,0
340104630,1,34,1487,8093947,veteran,0
340609279,2,31,5,6526723,new,3
338230700,1,31,1487,7994731,intermediate,0
337167412,2,31,5,10169136,veteran,150
340320131,3,31,1487,12357579,beginner,5
340330901,1,34,5,12479316,new,5
338859090,1,34,38,225029,veteran,856
336202017,2,34,161,9701930,beginner,16
338460849,1,34,279,9230853,new,2
337924698,1,31,38,12712883,new,4
340443997,1,34,1487,12586386,beginner,4
340299296,2,31,279,11223577,intermediate,99
340358964,2,34,161,12398040,intermediate,42
340532906,1,34,38,11652316,intermediate,95
336730073,2,31,38,10316153,intermediate,4
338245971,1,34,161,8658590,veteran,89
338043201,1,31,1487,8606423,intermediate,3
338353902,1,31,161,8981234,intermediate,0
336568582,1,31,5,9268594,intermediate,176
338556387,1,31,5,6611026,intermediate,205
337054193,2,31,5,7655064,veteran,184
340440763,2,31,279,11247483,new,0
339320136,2,31,5,8934845,intermediate,287
336556932,2,34,5,11776477,beginner,0
337321976,3,34,279,11277550,intermediate,18
336463715,2,34,5,9087220,intermediate,145
336812331,2,31,38,10284542,veteran,3
338787368,2,31,5,4590052,intermediate,82
336343016,1,31,38,10008849,intermediate,26
336795952,1,34,5,12011361,beginner,26
338914833,1,34,279,12775291,new,0
339686682,1,31,5,9179536,beginner,116
338054156,1,31,38,8081174,intermediate,9
336021962,1,34,5,9503020,intermediate,331
335870196,1,34,38,12549675,new,1
339101110,1,34,279,2256559,intermediate,41
337256681,1,31,279,12874185,new,0
339375257,1,34,161,10468868,new,6
337744477,2,34,5,9154150,intermediate,99
336792907,1,31,1487,12629465,new,0
337615758,1,34,38,2442839,intermediate,40
339998367,1,34,38,8150634,new,10
335923620,1,31,38,12799141,new,2
337379712,1,31,38,12732353,new,13
338025751,1,31,1487,11723949,new,0
337242444,1,34,1487,12865582,new,0
337073442,2,34,5,12707646,beginner,14
335934163,1,31,5,12549012,new,18
337749742,2,34,5,9175932,intermediate,8
337834758,1,31,1487,12001982,new,0
337153348,3,34,1487,12204974,new,0
339999116,1,34,38,7754527,veteran,209
338916197,1,34,38,12553110,beginner,15
337716195,1,34,1487,10962435,intermediate,0
337879448,2,31,5,12714039,beginner,9
337195548,1,31,1487,12714039,beginner,1
340145660,1,31,38,12856702,new,0
335893630,2,31,5,10187865,intermediate,259
338799570,2,31,161,10316153,intermediate,274
338920790,1,34,38,12791592,new,2
335817043,2,34,279,8881195,veteran,122
336511841,2,34,5,3399257,veteran,1037
336505203,2,31,5,12457062,beginner,18
337170411,1,31,279,8043086,veteran,263
336106554,2,31,38,3906647,veteran,87
339558090,2,34,5,7554552,veteran,280
340095521,2,31,1487,11360884,new,2
340675819,2,31,5,4550035,beginner,5
338909211,1,31,38,11156308,new,2
339574590,1,34,1487,10552895,intermediate,4
338201519,1,34,279,10361508,veteran,166
340520898,1,34,1487,10168854,beginner,0
340700195,1,31,1487,12262039,beginner,7
340334563,2,31,5,7382770,intermediate,21
338338240,3,34,161,8062850,intermediate,105
336327489,2,34,161,9412664,beginner,22
338595898,2,34,161,3696374,veteran,111
338527369,1,34,161,12785465,beginner,15
337942400,1,34,161,10143610,new,7
339531075,2,31,1487,11103505,new,3
338482388,3,34,38,11433458,beginner,11
338691545,2,34,161,8212103,beginner,9
339333620,1,34,5,468831,veteran,102
337293761,3,34,38,11691304,intermediate,37
336039996,1,34,5,12401539,new,12
336196781,3,34,1487,7361358,intermediate,0
336649703,1,34,38,12122350,beginner,19
336768381,1,31,5,12839084,new,1
336486581,2,31,5,12459439,beginner,23
337557349,1,31,38,12823489,new,2
337254685,1,31,1487,9065315,new,3
337053903,1,31,5,11877638,beginner,76
336029092,1,31,279,12569876,new,10
340624011,1,31,5,12615968,new,5
339264455,1,34,279,10695664,beginner,20
339609049,1,34,1487,8919392,beginner,1
337997733,3,34,161,8031354,veteran,151
337360654,3,31,279,9297766,beginner,28
335908717,1,31,5,9220491,intermediate,77
336096336,1,31,38,11705944,beginner,19
339254594,1,31,279,10750832,beginner,19
335834205,1,34,161,11767261,new,10
339496769,1,31,1487,12262039,beginner,6
337274903,1,34,279,11767261,new,12
336491555,1,34,161,10410516,intermediate,36
339017084,1,34,1487,6333465,veteran,5
338073754,1,34,1487,12561070,new,0
336644228,1,31,38,12650535,new,9
339285042,2,34,38,12817778,new,1
339651082,1,31,38,12836770,new,0
336344654,2,34,38,11633739,intermediate,150
335816999,1,34,161,7705228,beginner,17
338921282,1,34,279,12892388,new,1
339798651,2,34,5,12692249,beginner,16
338790561,2,34,38,2432536,veteran,344
338322484,1,34,38,689503,veteran,539
338688135,1,34,279,10340404,intermediate,36
339339837,2,34,38,12082243,new,0
339743391,1,31,38,8000215,beginner,27
340776683,2,31,5,9434025,new,5
336027168,1,34,1487,9545781,intermediate,0
335927903,1,31,1487,11082034,beginner,0
337863429,2,34,5,10674740,beginner,75
339129690,2,31,1487,12671742,beginner,4
338421874,1,34,279,12271948,beginner,7
337115176,3,34,279,9955215,intermediate,68
339117687,1,34,161,3629181,beginner,9
337561884,1,34,38,12688531,beginner,23
339129753,1,34,1487,9188954,intermediate,1
338789762,3,34,161,12576077,new,4
338368894,1,34,279,10424523,intermediate,19
339620922,3,34,161,9924931,veteran,91
338036681,2,31,279,10222333,new,8
339037390,1,34,161,9412664,beginner,26
338645981,1,34,279,11657335,beginner,13
339912996,1,34,38,12749705,new,6
340639423,1,31,38,12306695,new,14
335744110,1,31,279,12661880,new,5
338659578,2,34,161,12905835,new,0
336292686,1,31,279,8281749,veteran,244
336793990,1,31,279,10147596,veteran,104
339881884,1,31,5,1537127,veteran,353
336222042,1,31,38,12838878,new,0
336899301,1,31,1487,12577304,new,0
336440826,1,34,161,9189026,new,2
339999107,1,34,38,10067403,beginner,14
338853471,2,31,1487,9946391,beginner,3
336645602,2,34,1487,11071224,intermediate,0
339943478,1,34,1487,9206580,intermediate,4
336701142,2,34,5,10219956,intermediate,200
337547887,2,34,38,952811,veteran,153
337365413,1,34,5,12707265,new,8
336693826,2,34,279,9942544,intermediate,14
336577749,2,31,1487,10471921,new,0
338009333,1,34,279,10656002,intermediate,56
336392116,1,34,279,10141768,beginner,23
336706445,3,31,38,3906647,veteran,88
335965691,1,31,1487,12599335,beginner,0
335860427,2,31,5,12050024,intermediate,75
335926563,1,31,5,7605960,veteran,326
336791589,1,34,5,2798437,veteran,144
337720727,2,34,5,12265848,intermediate,38
339279224,2,34,5,10155846,veteran,253
338100399,1,31,38,391564,veteran,106
338779617,1,31,161,7265004,intermediate,48
336197299,2,34,38,9175932,intermediate,123
340214711,1,34,38,10657381,new,3
340297915,1,34,5,9741623,veteran,327
340379845,2,34,38,6127857,intermediate,81
340648507,1,34,1487,12593022,beginner,10
339872588,2,31,279,7655064,veteran,148
338032931,3,34,38,10762631,intermediate,58
337549321,2,31,38,8043086,veteran,154
336814207,1,34,161,12811439,new,0
340756581,2,31,38,7677277,new,0
340717303,2,34,5,10629129,intermediate,281
335824963,3,34,38,7336315,new,3
337799449,1,31,279,12839582,new,1
336921643,2,34,279,11497222,intermediate,59
340441617,1,34,38,7976878,veteran,212
340346845,2,31,5,2888244,veteran,916
335845565,1,31,161,11192815,beginner,8
337915670,1,34,5,12281767,beginner,18
336179926,1,34,5,11987100,beginner,25
339210587,3,34,38,961395,intermediate,106
339993147,2,34,161,4786396,intermediate,138
339535443,3,34,161,1751634,veteran,249
337926022,1,31,161,883797,new,0
339364679,1,31,38,12712883,beginner,7
335817485,3,34,38,9419540,intermediate,126
338205478,1,31,1487,12712883,new,1
340624163,2,31,38,7391725,beginner,15
336215935,1,34,279,12496907,new,0
336767324,1,31,161,10764705,beginner,9
337574001,1,34,279,12583858,new,2
337331772,1,34,161,9944492,intermediate,130
336629518,2,31,5,10757306,intermediate,173
337242670,2,31,5,6631176,intermediate,240
337527773,1,34,1487,8283272,beginner,0
339921005,1,31,1487,11020479,beginner,0
339941381,3,34,38,11147103,new,3
336955614,3,34,161,10551621,beginner,4
340159609,3,34,1487,12831884,new,5
337756393,1,34,38,7981567,veteran,218
339160613,1,34,161,6138789,veteran,96
338108918,2,31,38,12061574,new,3
337625467,2,31,38,8968548,intermediate,50
335937401,2,34,1487,9796334,veteran,0
336047747,2,34,5,10547627,intermediate,81
338787648,1,34,1487,11480918,new,0
340542000,1,34,1487,12861103,new,3
338071330,1,31,279,3113854,intermediate,71
337117015,1,34,1487,218642,veteran,1
337667696,1,34,38,10745395,beginner,26
337340963,1,31,161,4550035,beginner,17
336963566,3,34,38,3507082,veteran,178
337357726,1,31,38,12565628,new,1
336884248,1,34,1487,10848819,intermediate,3
336522908,2,34,5,7503857,veteran,355
336770152,1,31,1487,12839762,new,1
336040508,1,31,5,10067941,intermediate,143
337059377,2,34,5,7768272,veteran,114
337309556,2,34,5,11075921,new,18
338860243,1,34,279,3230886,veteran,109
338875482,1,34,161,10677128,intermediate,37
340656115,1,31,5,11156983,beginner,54
336957809,1,31,38,4141465,beginner,33
340562824,1,31,38,10816716,beginner,2
335754868,3,34,38,12011361,beginner,30
339549754,2,34,5,10341266,veteran,127
337104645,2,34,5,10213387,beginner,63
337130084,2,34,161,9843223,veteran,44
338641640,2,34,5,12497680,beginner,16
337131966,1,34,279,472752,veteran,471
336474364,1,34,161,8762359,veteran,390
336617080,1,34,5,10345228,veteran,466
338860443,1,31,279,12222392,intermediate,41
340484052,3,34,279,9137519,veteran,243
337813271,2,34,5,6217760,veteran,42
338470427,3,34,161,10389165,intermediate,41
339527787,1,34,5,11165102,intermediate,79
337846644,1,34,38,9072823,new,2
336545745,1,34,5,10144661,intermediate,152
337361848,1,34,279,11953532,new,4
338805561,1,31,1487,1039291,veteran,1
335748094,1,34,1487,12707265,new,0
337143760,2,34,5,10361508,veteran,145
337134078,3,34,38,7569489,veteran,292
339802664,3,34,161,9221814,intermediate,71
339882521,2,34,38,7437436,veteran,100
339966678,2,34,38,8142256,intermediate,136
337271644,1,31,38,9245168,intermediate,273
337507488,1,34,1487,9184830,intermediate,0
336906838,1,31,279,10920491,beginner,10
338792308,1,34,1487,10385938,beginner,2
336667583,1,34,38,12064135,beginner,14
337668699,1,31,38,12578959,beginner,15
336659027,2,34,161,12388096,beginner,21
336370805,1,31,1487,7908726,beginner,0
337660186,2,31,279,8532236,beginner,67
336666526,3,31,1487,8712512,intermediate,0
336808088,1,34,161,10858190,intermediate,88
339487079,1,34,5,10529382,veteran,46
338122223,1,34,161,12646192,new,0
337775526,1,31,5,3310953,intermediate,10
336937104,1,31,38,12690966,new,5
337599234,1,31,279,10742392,intermediate,1
335904565,2,31,5,11720646,new,5
337633514,3,31,38,12513030,beginner,1
337761685,1,31,38,12655838,new,7
339353630,1,34,161,12250957,beginner,7
335945347,2,31,5,8278822,beginner,85
338001670,3,31,279,11759524,beginner,7
336188052,1,31,161,12839325,new,0
338032822,1,34,1487,12526784,new,0
339275295,1,34,161,11836435,intermediate,18
338738120,1,34,38,8350384,beginner,17
338922379,1,34,38,3923866,intermediate,34
338604058,3,34,279,12691117,new,8
337179742,1,34,5,8210598,veteran,253
336221343,1,31,38,12617607,beginner,16
339465672,1,34,279,12819385,new,10
337402372,1,34,279,4503974,beginner,12
338073445,1,34,1487,12548021,new,0
338102543,1,31,279,12874839,new,1
337856640,2,34,5,8950094,intermediate,43
338548622,1,34,161,9593193,veteran,171
336012496,1,31,5,8028278,beginner,33
336335005,1,31,279,11292812,intermediate,188
337078744,1,31,5,9847866,beginner,50
340075833,1,31,279,10184532,veteran,80
337777680,1,34,38,12194872,beginner,28
339206936,2,31,279,2554868,veteran,370
337914755,1,34,161,2432536,veteran,452
337778689,2,31,5,12462419,new,15
340375833,2,31,5,9350920,beginner,13
336206161,1,34,5,11613045,intermediate,22
338086983,1,31,5,12858749,new,1
335975336,1,34,279,10281091,intermediate,141
340553824,2,34,5,10215672,intermediate,49
338922591,2,34,279,9412664,beginner,6
336143576,1,34,161,11253715,veteran,421
336124960,1,34,161,8590377,intermediate,33
337939551,1,34,279,12585725,beginner,13
337281296,2,34,5,10629129,intermediate,273
338057981,2,34,279,6333465,veteran,90
339275636,2,31,5,12497525,new,23
339574921,1,34,1487,9572288,intermediate,2
338410130,2,34,5,9871347,new,25
340240635,1,31,279,12637139,new,0
336064349,2,31,38,4463382,veteran,264
336452248,2,31,5,11307685,new,27
338736354,1,31,38,2418960,veteran,136
338878844,1,34,38,3309661,veteran,95
336209174,2,31,279,12625911,new,4
337698458,1,31,5,4116022,intermediate,55
339518344,2,34,5,10574126,intermediate,352
340748174,2,31,279,12324293,beginner,31
337558025,1,34,161,9160483,intermediate,29
335865462,1,31,279,12570375,new,2
338384449,1,34,1487,12392141,beginner,0
337998557,1,34,38,9878168,intermediate,133
337274529,1,34,38,10328079,beginner,26
336120424,2,31,5,3080222,veteran,908
339388671,2,34,5,9062238,beginner,15
339523101,2,34,5,2144864,intermediate,71
340395785,2,31,5,3241103,intermediate,170
337514350,1,31,279,10650221,intermediate,72
340764746,1,34,38,1060006,veteran,369
337620550,1,31,279,12255285,beginner,57
338516031,2,31,5,12040808,new,0
337373926,1,31,38,7855752,veteran,252
338037435,1,31,161,7855752,veteran,20
337390934,1,31,161,11582485,intermediate,55
337686504,1,34,5,6503518,intermediate,263
338673500,2,34,5,9749497,veteran,107
337842556,1,31,1487,12841625,new,3
338756347,1,31,38,10070419,new,1
338104298,1,34,38,12706370,new,4
339416166,1,31,5,10222195,beginner,43
336608472,1,34,1487,9681615,intermediate,0
336369803,2,31,38,9207827,new,18
336221158,1,34,38,10981980,beginner,15
340311633,1,34,161,12891185,new,0
335859281,3,31,279,1740853,intermediate,20
340590828,1,31,161,12852708,new,5
340699693,1,34,5,9638606,veteran,195
340689600,2,31,1487,2620794,beginner,0
340669076,2,34,5,9754001,intermediate,52
340483897,1,31,1487,12614131,new,0
340512026,1,31,1487,12546265,new,1
335731232,1,31,279,12080582,new,5
337048196,2,34,5,11497222,intermediate,172
340722502,1,31,5,9260568,beginner,39
337320841,1,34,161,2579783,veteran,663
335919280,3,34,38,10971055,intermediate,31
340621610,2,34,5,4226094,veteran,367
335889711,1,34,38,9815288,intermediate,75
338726595,2,31,5,7561006,new,1
337744583,2,34,5,12448925,beginner,17
337391908,1,34,5,11876369,beginner,49
337373694,1,31,5,1635509,veteran,477
340098605,1,31,1487,12068258,intermediate,0
340371987,3,34,38,8733056,intermediate,117
336913935,1,34,1487,10281963,new,0
336789580,2,34,161,11233464,intermediate,59
337885868,1,34,38,9003219,beginner,30
338653529,1,31,5,9893590,veteran,282
340651117,2,34,5,8866640,intermediate,192
338337106,1,34,161,10329499,new,1
337712190,2,34,5,11748361,beginner,36
338037497,2,31,38,12371039,new,17
340153242,1,31,38,12489861,new,5
340524062,1,31,1487,756642,intermediate,3
336971294,1,34,1487,12837842,new,0
339790807,2,31,5,3354316,veteran,1092
339132244,1,31,1487,12571853,beginner,5
340432437,1,31,38,10373924,intermediate,28
336126908,2,34,5,10355767,intermediate,23
338840962,1,34,1487,12031171,new,0
335863565,2,31,5,12559683,new,9
