ORDER_DELIVERY_ID,ORDER_RATING
1.93262E+15,3
1.95965E+15,5
1.9526E+15,5
1.97957E+15,5
1.96243E+15,5
1.96065E+15,5
1.97956E+15,5
1.93269E+15,5
1.98577E+15,5
1.96111E+15,5
1.95896E+15,5
1.95958E+15,5
1.93224E+15,5
1.98634E+15,5
1.95833E+15,5
1.96841E+15,5
1.94199E+15,5
1.94223E+15,5
1.98495E+15,3
1.95045E+15,5
1.96932E+15,5
1.94506E+15,5
1.96162E+15,5
1.97182E+15,5
1.97653E+15,5
1.98572E+15,5
1.93653E+15,5
1.95807E+15,5
1.97652E+15,5
1.96963E+15,5
1.98855E+15,5
1.95894E+15,5
1.98694E+15,5
1.97699E+15,5
1.9507E+15,5
1.97687E+15,5
1.96337E+15,5
1.96217E+15,5
1.94202E+15,5
1.97092E+15,5
1.93585E+15,5
1.95051E+15,5
1.98713E+15,5
1.96753E+15,5
1.95287E+15,5
1.95978E+15,5
1.95802E+15,4
1.94554E+15,5
1.98772E+15,5
1.96195E+15,5
1.94508E+15,5
1.94247E+15,5
1.98567E+15,5
1.97603E+15,2
1.95924E+15,4
1.94136E+15,5
1.95077E+15,5
1.94546E+15,5
1.95072E+15,4
1.95891E+15,5
1.95987E+15,5
1.95371E+15,5
1.97659E+15,5
1.96965E+15,5
1.93351E+15,5
1.98436E+15,5
1.96786E+15,5
1.96227E+15,5
1.92878E+15,5
1.96279E+15,5
1.93284E+15,5
1.96063E+15,5
1.96902E+15,5
1.95814E+15,5
1.95232E+15,5
1.94342E+15,5
1.94456E+15,5
1.94609E+15,5
1.94169E+15,5
1.94111E+15,5
1.94219E+15,5
1.9584E+15,5
1.97733E+15,5
1.95959E+15,5
1.962E+15,5
1.93687E+15,5
1.93569E+15,5
1.93327E+15,5
1.97728E+15,4
1.97723E+15,5
1.96854E+15,5
1.98801E+15,4
1.98578E+15,5
1.96819E+15,5
1.96972E+15,5
1.94111E+15,5
1.97944E+15,5
1.95903E+15,5
1.93118E+15,5
1.93757E+15,5
1.95569E+15,5
1.9491E+15,5
1.98631E+15,5
1.93414E+15,5
1.94415E+15,5
1.94198E+15,5
1.97659E+15,5
1.95295E+15,5
1.96776E+15,4
1.95071E+15,5
1.9537E+15,4
1.97781E+15,5
1.94207E+15,5
1.95948E+15,5
1.98801E+15,5
1.93472E+15,5
1.98565E+15,5
1.97035E+15,5
1.93443E+15,5
1.96303E+15,5
1.94312E+15,5
1.9375E+15,5
1.95031E+15,5
1.96146E+15,5
1.96843E+15,5
1.97574E+15,5
1.95931E+15,5
1.98593E+15,5
1.96982E+15,5
1.98508E+15,5
1.98543E+15,5
1.96267E+15,5
1.97865E+15,5
1.94497E+15,4
1.93593E+15,5
1.97723E+15,5
1.95196E+15,5
1.93337E+15,5
1.95374E+15,3
1.94176E+15,5
1.97551E+15,5
1.98731E+15,5
1.95963E+15,5
1.95901E+15,5
1.985E+15,5
1.98653E+15,4
1.95254E+15,5
1.94262E+15,5
1.97762E+15,5
1.92446E+15,5
1.95599E+15,5
1.98482E+15,4
1.98493E+15,3
1.98484E+15,5
1.93756E+15,5
1.95286E+15,5
1.95014E+15,5
1.96926E+15,5
1.97908E+15,5
1.978E+15,5
1.95477E+15,5
1.94083E+15,1
1.97015E+15,5
1.93527E+15,5
1.97622E+15,3
1.97816E+15,5
1.94188E+15,4
1.94949E+15,5
1.93626E+15,5
1.95109E+15,5
1.94762E+15,5
1.93396E+15,5
1.93183E+15,5
1.97675E+15,5
1.9425E+15,5
1.94928E+15,5
1.98836E+15,5
1.94336E+15,5
1.95037E+15,1
1.95948E+15,5
1.95905E+15,5
1.93395E+15,5
1.98484E+15,5
1.94513E+15,5
1.97652E+15,5
1.93469E+15,5
1.89732E+15,5
1.97558E+15,5
1.94163E+15,5
1.97575E+15,5
1.95095E+15,5
1.95966E+15,5
1.96747E+15,5
1.97763E+15,5
1.96811E+15,5
1.97867E+15,5
1.9613E+15,5
1.95423E+15,5
1.98645E+15,4
1.94499E+15,5
1.95881E+15,5
1.96799E+15,5
1.93376E+15,5
1.93721E+15,5
1.93467E+15,5
1.97521E+15,5
1.94544E+15,5
1.97964E+15,5
1.9439E+15,5
1.97675E+15,5
1.98114E+15,5
1.94147E+15,5
1.95217E+15,5
1.92803E+15,5
1.98536E+15,5
1.97619E+15,5
1.95109E+15,4
1.98615E+15,5
1.96243E+15,5
1.92666E+15,5
1.97662E+15,5
1.98008E+15,5
1.9777E+15,5
1.97114E+15,5
1.95049E+15,5
1.97781E+15,5
1.96082E+15,5
1.92007E+15,5
1.97645E+15,4
1.9705E+15,5
1.97E+15,5
1.96842E+15,5
1.9673E+15,5
1.96411E+15,5
1.94067E+15,5
1.95914E+15,5
1.9547E+15,5
1.93433E+15,5
1.93401E+15,5
1.93399E+15,5
1.95914E+15,5
1.96774E+15,5
1.9488E+15,5
1.98641E+15,3
1.94481E+15,5
1.95954E+15,5
1.93603E+15,5
1.97855E+15,5
1.97856E+15,5
1.98566E+15,5
1.96193E+15,5
1.94564E+15,5
1.98623E+15,5
1.95895E+15,5
1.94247E+15,5
1.97838E+15,5
1.96751E+15,5
1.98663E+15,5
1.93434E+15,5
1.93768E+15,5
1.93306E+15,1
1.92793E+15,5
1.97829E+15,5
1.93368E+15,5
1.9437E+15,5
1.94518E+15,5
1.98097E+15,5
1.95947E+15,5
1.97721E+15,5
1.93742E+15,1
1.93369E+15,5
1.98409E+15,5
1.92917E+15,5
1.97532E+15,5
1.97712E+15,5
1.95093E+15,5
1.93405E+15,5
1.95257E+15,3
1.93282E+15,5
1.94699E+15,5
1.96773E+15,5
1.9749E+15,2
1.97777E+15,5
1.95293E+15,5
1.93485E+15,5
1.97643E+15,5
1.95885E+15,5
1.98522E+15,5
1.98611E+15,5
1.94232E+15,5
1.95461E+15,5
1.97048E+15,5
1.96056E+15,5
1.95245E+15,4
1.94177E+15,5
1.95517E+15,5
1.96825E+15,5
1.92987E+15,5
1.97664E+15,5
1.96936E+15,5
1.93489E+15,5
1.98386E+15,4
1.96091E+15,1
1.94166E+15,5
1.94235E+15,5
1.98678E+15,5
1.95892E+15,5
1.93652E+15,5
1.96994E+15,5
1.94163E+15,5
1.94289E+15,5
1.98628E+15,5
1.9424E+15,5
1.91515E+15,1
1.96044E+15,5
1.97618E+15,5
1.94071E+15,5
1.94455E+15,5
1.95181E+15,5
1.95149E+15,5
1.95095E+15,5
1.94093E+15,5
1.96201E+15,5
1.94972E+15,5
1.9754E+15,5
1.96915E+15,5
1.97733E+15,5
1.95075E+15,5
1.98482E+15,5
1.96812E+15,4
1.96029E+15,5
1.98497E+15,5
1.94159E+15,5
1.93391E+15,5
1.95252E+15,5
1.94028E+15,5
1.96846E+15,5
1.96335E+15,5
1.98514E+15,5
1.96654E+15,5
1.92856E+15,5
1.92568E+15,5
1.93696E+15,2
1.97838E+15,5
1.94737E+15,5
1.95927E+15,5
1.96205E+15,5
1.93643E+15,5
1.9712E+15,5
1.94351E+15,5
1.97005E+15,5
1.9513E+15,5
1.9445E+15,5
1.95462E+15,5
1.93732E+15,5
1.98678E+15,5
1.97562E+15,5
1.95162E+15,5
1.96709E+15,4
1.96731E+15,5
1.95013E+15,5
1.97007E+15,5
1.95782E+15,5
1.96153E+15,5
1.97848E+15,5
1.93545E+15,5
1.94446E+15,5
1.9577E+15,5
1.97704E+15,5
1.95311E+15,5
1.94253E+15,5
1.95169E+15,5
1.95184E+15,5
1.98574E+15,5
1.97007E+15,5
1.95048E+15,5
1.97722E+15,5
1.96819E+15,5
1.9334E+15,5
1.97637E+15,5
1.97629E+15,5
1.98809E+15,5
1.97721E+15,5
1.96739E+15,5
1.97611E+15,5
1.97004E+15,5
1.97761E+15,5
1.92381E+15,5
1.94289E+15,5
1.98556E+15,5
1.93337E+15,5
1.9775E+15,5
1.97888E+15,5
1.96727E+15,5
1.93456E+15,4
1.9769E+15,5
1.93615E+15,5
1.94428E+15,5
1.93432E+15,5
1.9439E+15,5
1.95054E+15,5
1.98382E+15,5
1.96926E+15,5
1.95883E+15,5
1.98418E+15,5
1.93297E+15,5
1.97717E+15,5
1.95185E+15,5
1.92802E+15,5
1.9442E+15,5
1.95154E+15,5
1.98295E+15,1
1.95775E+15,5
1.94549E+15,5
1.95318E+15,5
1.96666E+15,5
1.96044E+15,5
1.95319E+15,5
1.95128E+15,5
1.96939E+15,5
1.94601E+15,5
1.93445E+15,5
1.96122E+15,5
1.96119E+15,5
1.96867E+15,5
1.95115E+15,5
1.93315E+15,5
1.95001E+15,5
1.95826E+15,5
1.97015E+15,5
1.97706E+15,4
1.94277E+15,5
1.96926E+15,5
1.94224E+15,5
1.98584E+15,5
1.93433E+15,5
1.96063E+15,5
1.96844E+15,5
1.96058E+15,5
1.96974E+15,5
1.95025E+15,5
1.94071E+15,5
1.96773E+15,5
1.97661E+15,5
1.97727E+15,5
1.94758E+15,5
1.96503E+15,5
1.98576E+15,5
1.93483E+15,5
1.93257E+15,5
1.96061E+15,5
1.95219E+15,5
1.94239E+15,5
1.96071E+15,5
1.97921E+15,5
1.95055E+15,5
1.97534E+15,5
1.95986E+15,5
1.94131E+15,5
1.94484E+15,5
1.96908E+15,5
1.9694E+15,5
1.96264E+15,5
1.93482E+15,5
1.96872E+15,5
1.94535E+15,5
1.945E+15,5
1.98836E+15,5
1.9761E+15,5
1.98504E+15,5
1.93416E+15,5
1.95288E+15,5
1.95113E+15,5
1.89849E+15,5
1.97568E+15,5
1.96282E+15,5
1.97027E+15,5
1.98549E+15,5
1.98501E+15,5
1.94486E+15,4
1.95449E+15,5
1.97724E+15,5
1.93606E+15,5
1.96761E+15,5
1.95873E+15,4
1.98025E+15,5
1.95818E+15,5
1.95049E+15,5
1.9542E+15,5
1.96272E+15,3
1.93676E+15,5
1.96846E+15,5
1.93272E+15,5
1.96648E+15,5
1.98294E+15,5
1.94422E+15,5
1.96879E+15,5
1.97524E+15,5
1.96816E+15,5
1.93901E+15,5
1.97671E+15,4
1.92802E+15,5
1.94269E+15,5
1.93571E+15,5
1.94404E+15,5
1.98812E+15,5
1.96706E+15,5
1.93778E+15,5
1.97036E+15,5
1.9855E+15,5
1.97567E+15,5
1.98692E+15,5
1.94454E+15,5
1.97687E+15,5
1.88856E+15,3
1.94234E+15,5
1.94909E+15,5
1.9433E+15,5
1.95922E+15,5
1.96126E+15,5
1.96012E+15,5
1.95965E+15,5
1.98532E+15,5
1.93423E+15,5
1.93675E+15,5
1.93364E+15,5
1.97612E+15,5
1.95395E+15,5
1.92826E+15,5
1.9454E+15,5
1.93351E+15,5
1.94117E+15,5
1.98465E+15,5
1.97845E+15,5
1.92755E+15,5
1.97132E+15,5
1.96916E+15,5
1.9327E+15,5
1.98411E+15,5
1.95043E+15,5
1.95369E+15,5
1.96804E+15,5
1.96964E+15,5
1.93139E+15,5
1.95859E+15,5
1.93616E+15,5
1.98633E+15,5
1.95167E+15,5
1.97694E+15,5
1.95259E+15,5
1.94214E+15,5
1.98663E+15,5
1.96325E+15,5
1.94916E+15,5
1.95025E+15,5
1.96138E+15,5
1.9501E+15,5
1.97237E+15,2
1.98121E+15,5
1.95144E+15,5
1.96308E+15,5
1.94307E+15,5
1.93583E+15,5
1.98534E+15,5
1.94824E+15,5
1.96738E+15,5
1.97654E+15,5
1.97117E+15,5
1.97209E+15,4
1.98656E+15,5
1.97949E+15,5
1.9408E+15,5
1.95845E+15,5
1.91718E+15,5
1.95873E+15,5
1.95442E+15,5
1.96098E+15,5
1.93443E+15,5
1.95854E+15,5
1.93316E+15,5
1.92858E+15,5
1.9421E+15,5
1.94181E+15,5
1.93187E+15,5
1.95989E+15,5
1.9518E+15,5
1.96729E+15,4
1.94561E+15,5
1.96764E+15,2
1.9773E+15,5
1.96841E+15,5
1.96845E+15,5
1.98531E+15,5
1.95893E+15,5
1.98405E+15,5
1.93582E+15,5
1.95982E+15,2
1.9709E+15,3
1.97794E+15,5
1.97797E+15,5
1.97534E+15,5
1.9696E+15,5
1.92873E+15,5
1.98373E+15,5
1.97748E+15,5
1.93227E+15,5
1.95404E+15,5
1.97581E+15,5
1.96153E+15,5
1.94437E+15,5
1.93473E+15,5
1.96785E+15,5
1.94056E+15,5
1.95117E+15,5
1.94419E+15,5
1.98514E+15,5
1.98677E+15,5
1.95835E+15,5
1.97684E+15,5
1.96885E+15,4
1.98574E+15,3
1.93691E+15,5
1.93216E+15,5
1.94082E+15,5
1.9872E+15,5
1.9686E+15,5
1.95877E+15,5
1.92877E+15,5
1.95086E+15,5
1.9616E+15,4
1.94163E+15,5
1.94221E+15,5
1.94322E+15,5
1.98637E+15,5
1.95436E+15,5
1.96542E+15,3
1.93613E+15,5
1.95376E+15,5
1.935E+15,5
1.93188E+15,5
1.9759E+15,5
1.93244E+15,5
1.88904E+15,5
1.9771E+15,5
1.96809E+15,5
1.96035E+15,5
1.95389E+15,4
1.95202E+15,5
1.94201E+15,5
1.93242E+15,5
1.9775E+15,5
1.95956E+15,3
1.94359E+15,5
1.96086E+15,5
1.9858E+15,5
1.95276E+15,5
1.96959E+15,5
1.93055E+15,4
1.95843E+15,5
1.96675E+15,5
1.93257E+15,5
1.93421E+15,5
1.95226E+15,5
1.94429E+15,5
1.95794E+15,5
1.94227E+15,5
1.96251E+15,5
1.94092E+15,5
1.98419E+15,5
1.94172E+15,5
1.95794E+15,3
1.95087E+15,5
1.9625E+15,5
1.97743E+15,5
1.95315E+15,5
1.95294E+15,5
1.93271E+15,5
1.92883E+15,5
1.9765E+15,5
1.96791E+15,5
1.9586E+15,5
1.95938E+15,5
1.9402E+15,5
1.97743E+15,5
1.94332E+15,4
1.96011E+15,5
1.94959E+15,5
1.9534E+15,5
1.95219E+15,5
1.96861E+15,5
1.97124E+15,5
1.98029E+15,5
1.97559E+15,4
1.94948E+15,5
1.94159E+15,5
1.97144E+15,5
1.96755E+15,5
1.93434E+15,5
1.95214E+15,5
1.95786E+15,5
1.94192E+15,5
1.96018E+15,5
1.98047E+15,5
1.96859E+15,5
1.94371E+15,5
1.96828E+15,5
1.98577E+15,5
1.95352E+15,5
1.96091E+15,5
1.95002E+15,1
1.98417E+15,5
1.9773E+15,5
1.97972E+15,5
1.95085E+15,5
1.93592E+15,5
1.97265E+15,5
1.96141E+15,5
1.93452E+15,5
1.97647E+15,5
1.93469E+15,5
1.9675E+15,5
1.96145E+15,5
1.95061E+15,5
1.98541E+15,5
1.97702E+15,5
1.97057E+15,5
1.97779E+15,5
1.95132E+15,5
1.94234E+15,5
1.92775E+15,5
1.97677E+15,5
1.9612E+15,5
1.97814E+15,5
1.96923E+15,5
1.9279E+15,5
1.9352E+15,3
1.98689E+15,5
1.942E+15,5
1.9575E+15,5
1.95868E+15,5
1.98632E+15,5
1.96291E+15,5
1.93847E+15,5
1.96195E+15,5
1.94755E+15,4
1.98699E+15,5
1.94924E+15,1
1.96195E+15,4
1.96949E+15,5
1.97654E+15,5
1.98714E+15,3
1.94612E+15,5
1.94959E+15,5
1.93809E+15,3
1.97989E+15,4
1.97752E+15,4
1.95813E+15,5
1.87251E+15,4
1.95884E+15,5
1.98404E+15,5
1.95877E+15,5
1.94427E+15,5
1.95808E+15,5
1.9674E+15,5
1.95984E+15,5
1.95257E+15,1
1.97064E+15,5
1.98417E+15,4
1.96889E+15,5
1.94475E+15,5
1.97743E+15,5
1.9437E+15,5
1.96829E+15,5
1.96699E+15,5
1.95099E+15,5
1.90753E+15,5
1.93583E+15,5
1.94254E+15,5
1.98399E+15,4
1.94215E+15,5
1.95087E+15,5
1.97668E+15,5
1.93392E+15,5
1.9775E+15,5
1.97101E+15,5
1.95262E+15,5
1.94271E+15,5
1.93436E+15,5
1.9444E+15,5
1.97757E+15,5
1.95905E+15,5
1.96819E+15,5
1.96144E+15,5
1.94398E+15,5
1.96994E+15,5
1.95922E+15,5
1.94229E+15,5
1.97845E+15,5
1.97712E+15,1
1.94932E+15,5
1.94295E+15,5
1.95383E+15,5
1.96328E+15,5
1.93397E+15,5
1.95951E+15,5
1.98573E+15,5
1.95868E+15,5
1.9296E+15,5
1.95796E+15,5
1.97069E+15,5
1.93644E+15,5
1.96367E+15,5
1.95932E+15,5
1.96783E+15,5
1.97212E+15,5
1.95976E+15,5
1.95023E+15,5
1.96869E+15,5
1.9805E+15,5
1.93314E+15,5
1.97899E+15,5
1.94489E+15,5
1.94395E+15,5
1.96125E+15,5
1.95923E+15,5
1.94965E+15,5
1.93402E+15,5
1.96406E+15,5
1.96827E+15,5
1.95297E+15,5
1.92508E+15,5
1.97533E+15,5
1.96732E+15,5
1.98417E+15,4
1.98514E+15,5
1.9526E+15,5
1.93543E+15,5
1.94392E+15,5
1.93504E+15,5
1.95919E+15,5
1.93514E+15,5
1.94316E+15,5
1.95434E+15,5
1.95242E+15,5
1.96199E+15,5
1.96821E+15,4
1.94106E+15,5
1.94418E+15,5
1.95211E+15,5
1.92861E+15,5
1.94111E+15,5
1.94126E+15,4
1.98461E+15,5
1.93422E+15,5
1.97843E+15,5
1.94268E+15,5
1.93465E+15,5
1.94194E+15,5
1.95996E+15,5
1.93208E+15,5
1.96108E+15,5
1.9419E+15,5
1.94974E+15,5
1.97619E+15,5
1.94976E+15,5
1.94259E+15,5
1.97785E+15,5
1.98447E+15,5
1.98433E+15,5
1.94114E+15,5
1.93656E+15,5
1.98614E+15,5
1.9423E+15,5
1.94244E+15,5
1.98669E+15,3
1.97754E+15,5
1.94325E+15,5
1.96902E+15,5
1.9774E+15,5
1.96025E+15,5
1.9691E+15,5
1.98384E+15,5
1.96863E+15,5
1.96088E+15,5
1.97052E+15,5
1.95276E+15,5
1.95117E+15,5
1.93367E+15,5
1.96655E+15,5
1.98387E+15,5
1.96723E+15,4
1.97915E+15,5
1.95301E+15,5
1.98673E+15,5
1.94437E+15,5
1.95164E+15,5
1.95222E+15,5
1.93319E+15,4
1.93717E+15,5
1.95434E+15,5
1.96788E+15,5
1.96E+15,5
1.98694E+15,5
1.96212E+15,5
1.95984E+15,5
1.97028E+15,5
1.97791E+15,5
1.95977E+15,5
1.93576E+15,5
1.93474E+15,5
1.96587E+15,5
1.98549E+15,5
1.97032E+15,1
1.96828E+15,5
1.98561E+15,5
1.95013E+15,5
1.94404E+15,5
1.96003E+15,5
1.94406E+15,5
1.97586E+15,5
1.93747E+15,5
1.94308E+15,5
1.9598E+15,5
1.94966E+15,5
1.95096E+15,5
1.95073E+15,5
1.93347E+15,5
1.98626E+15,5
1.96957E+15,4
1.94166E+15,5
1.9673E+15,5
1.96425E+15,5
1.96079E+15,5
1.94498E+15,5
1.97763E+15,5
1.96113E+15,5
1.96984E+15,5
1.96698E+15,5
1.95271E+15,5
1.95348E+15,5
1.94371E+15,5
1.9774E+15,1
1.9601E+15,5
1.96097E+15,5
1.95058E+15,5
1.98443E+15,3
1.98792E+15,5
1.94666E+15,2
1.95883E+15,5
1.98768E+15,5
1.95208E+15,5
1.97558E+15,5
1.95156E+15,5
1.96701E+15,5
1.95971E+15,5
1.92432E+15,4
1.94177E+15,5
1.96136E+15,5
1.94684E+15,5
1.94356E+15,5
1.98597E+15,5
1.96044E+15,5
1.94104E+15,5
1.92576E+15,5
1.98596E+15,5
1.9672E+15,5
1.97805E+15,5
1.94141E+15,4
1.94217E+15,5
1.98667E+15,4
1.96954E+15,5
1.98584E+15,5
1.93354E+15,5
1.9709E+15,5
1.95243E+15,5
1.93331E+15,5
1.96064E+15,5
1.95221E+15,5
1.94582E+15,5
1.94794E+15,5
1.97871E+15,5
1.95917E+15,5
1.95305E+15,5
1.97736E+15,5
1.94593E+15,5
1.94199E+15,5
1.94393E+15,5
1.95169E+15,5
1.92669E+15,5
1.95348E+15,5
1.96794E+15,5
1.96889E+15,5
1.97585E+15,5
1.95033E+15,5
1.95896E+15,5
1.94111E+15,1
1.95285E+15,4
1.93567E+15,5
1.94391E+15,3
1.94418E+15,5
1.94129E+15,5
1.9418E+15,5
1.95103E+15,5
1.94237E+15,5
1.97641E+15,5
1.97759E+15,4
1.97707E+15,5
1.98368E+15,5
1.95213E+15,5
1.95948E+15,5
1.95837E+15,5
1.96765E+15,5
1.97013E+15,5
1.94222E+15,5
1.97008E+15,5
1.96192E+15,5
1.95321E+15,5
1.96121E+15,3
1.93422E+15,5
1.96805E+15,5
1.98142E+15,5
1.95131E+15,5
1.93395E+15,5
1.95892E+15,5
1.98612E+15,5
1.93298E+15,5
1.94798E+15,5
1.95748E+15,5
1.96858E+15,5
1.97041E+15,5
1.96762E+15,5
1.93155E+15,5
1.97536E+15,5
1.97569E+15,5
1.94526E+15,5
1.97937E+15,5
1.93451E+15,5
1.95079E+15,5
1.97819E+15,5
1.9703E+15,5
1.97755E+15,5
1.93235E+15,5
1.96832E+15,5
1.96881E+15,5
1.93538E+15,5
1.93422E+15,5
1.95862E+15,5
1.9585E+15,5
1.96379E+15,5
1.95074E+15,5
1.94412E+15,5
1.93657E+15,5
1.95239E+15,5
1.96714E+15,5
1.95268E+15,5
1.96934E+15,5
1.96174E+15,5
1.96819E+15,5
1.987E+15,5
1.94976E+15,5
1.94211E+15,5
1.94868E+15,5
1.94153E+15,3
1.96028E+15,5
1.9751E+15,5
1.96885E+15,5
1.9789E+15,5
1.94997E+15,4
1.96256E+15,5
1.94358E+15,5
1.97615E+15,5
1.95963E+15,5
1.96793E+15,5
1.97802E+15,5
1.98593E+15,5
1.95805E+15,5
1.94061E+15,5
1.97568E+15,5
1.93626E+15,5
1.95294E+15,5
1.96131E+15,3
1.95058E+15,5
1.94577E+15,5
1.93583E+15,4
1.96346E+15,5
1.9487E+15,5
1.96989E+15,5
1.96796E+15,4
1.9674E+15,5
1.92785E+15,5
1.9772E+15,5
1.93458E+15,5
1.95289E+15,5
1.93423E+15,5
1.9416E+15,5
1.9678E+15,4
1.95274E+15,5
1.93742E+15,3
1.92817E+15,5
1.95579E+15,4
1.9887E+15,5
1.97279E+15,5
1.98529E+15,5
1.9358E+15,5
1.93558E+15,5
1.96729E+15,5
1.96679E+15,5
1.96874E+15,5
1.94298E+15,2
1.9422E+15,5
1.97954E+15,5
1.98489E+15,5
1.95152E+15,5
1.98747E+15,5
1.94979E+15,5
1.94266E+15,5
1.94488E+15,5
1.94271E+15,5
1.95968E+15,5
1.97606E+15,5
1.97505E+15,5
1.96993E+15,5
1.9496E+15,5
1.96842E+15,5
1.96843E+15,4
1.95929E+15,5
1.95865E+15,5
1.93342E+15,5
1.96505E+15,5
1.96144E+15,5
1.97584E+15,5
1.95173E+15,5
1.96006E+15,5
1.97758E+15,5
1.96274E+15,5
1.96357E+15,5
1.97756E+15,5
1.95287E+15,5
1.93526E+15,5
1.9838E+15,5
1.93291E+15,5
1.95865E+15,5
1.96649E+15,5
1.93303E+15,5
1.9513E+15,5
1.95443E+15,3
1.94398E+15,5
1.94265E+15,5
1.95183E+15,5
1.94209E+15,5
1.94152E+15,5
1.98517E+15,5
1.96865E+15,5
1.9679E+15,5
1.95317E+15,5
1.9693E+15,5
1.95277E+15,5
1.94301E+15,5
1.9365E+15,5
1.928E+15,5
1.9587E+15,5
1.93736E+15,4
1.97709E+15,5
1.9435E+15,4
1.97687E+15,5
1.95166E+15,5
1.9772E+15,5
1.969E+15,5
1.97891E+15,5
1.93531E+15,5
1.94185E+15,5
1.97602E+15,5
1.98506E+15,5
1.95022E+15,5
1.93523E+15,5
1.94445E+15,5
1.96891E+15,5
1.96759E+15,5
1.94171E+15,5
1.95159E+15,5
1.9609E+15,5
1.9772E+15,4
1.96196E+15,5
1.9596E+15,5
1.94559E+15,5
1.93222E+15,5
1.96791E+15,5
1.94966E+15,3
1.95092E+15,5
1.97564E+15,5
1.94996E+15,5
1.97764E+15,5
1.94123E+15,5
1.97666E+15,5
1.95353E+15,5
1.96814E+15,5
1.95207E+15,5
1.95407E+15,5
1.96753E+15,5
1.94394E+15,3
1.97671E+15,5
1.97055E+15,5
1.93438E+15,5
1.97038E+15,5
1.96743E+15,4
1.95963E+15,5
1.94299E+15,5
1.97826E+15,5
1.93685E+15,5
1.96893E+15,5
1.9769E+15,5
1.97779E+15,5
1.95203E+15,5
1.9602E+15,5
1.9854E+15,5
1.95819E+15,5
1.97781E+15,5
1.96956E+15,5
1.95883E+15,5
1.94836E+15,5
1.94579E+15,5
1.94264E+15,5
1.9513E+15,5
1.9785E+15,5
1.94647E+15,5
1.9286E+15,5
1.96073E+15,5
1.94283E+15,1
1.96873E+15,2
1.93691E+15,5
1.93552E+15,5
1.97836E+15,5
1.98489E+15,5
1.96082E+15,5
1.95255E+15,5
1.92724E+15,5
1.9689E+15,5
1.98527E+15,5
1.9505E+15,5
1.93493E+15,5
1.94336E+15,5
1.9598E+15,5
1.94307E+15,4
1.89112E+15,5
1.94448E+15,5
1.93349E+15,5
1.96185E+15,5
1.967E+15,5
1.9435E+15,4
1.94159E+15,5
1.95837E+15,5
1.93312E+15,5
1.94073E+15,3
1.96664E+15,5
1.96645E+15,5
1.94155E+15,5
1.97026E+15,5
1.89827E+15,5
1.94334E+15,5
1.95923E+15,5
1.95851E+15,5
1.95143E+15,5
1.98796E+15,5
1.96887E+15,5
1.96035E+15,5
1.98597E+15,5
1.95825E+15,5
1.96136E+15,4
1.96853E+15,5
1.9773E+15,5
1.96443E+15,5
1.96118E+15,5
1.94393E+15,5
1.95114E+15,5
1.98537E+15,5
1.9445E+15,5
1.93365E+15,5
1.94341E+15,5
1.95916E+15,5
1.95927E+15,5
1.98651E+15,5
1.95124E+15,5
1.97832E+15,5
1.96825E+15,5
1.96152E+15,5
1.98786E+15,4
1.97522E+15,5
1.97714E+15,5
1.95148E+15,5
1.94204E+15,5
1.93274E+15,5
1.93449E+15,5
1.97693E+15,5
1.97187E+15,5
1.96676E+15,5
1.98366E+15,5
1.95182E+15,5
1.9451E+15,5
1.94433E+15,3
1.97868E+15,4
1.94911E+15,5
1.91698E+15,5
1.93737E+15,5
1.96768E+15,5
1.97683E+15,5
1.96394E+15,5
1.9492E+15,5
1.98396E+15,5
1.96869E+15,5
1.96023E+15,5
1.97313E+15,5
1.96179E+15,5
1.98005E+15,5
1.94526E+15,5
1.96869E+15,5
1.98619E+15,4
1.95846E+15,5
1.94491E+15,5
1.94103E+15,5
1.93498E+15,5
1.98401E+15,5
1.97671E+15,5
1.9857E+15,5
1.9535E+15,5
1.93268E+15,5
1.94881E+15,5
1.96815E+15,5
1.94306E+15,5
1.94164E+15,5
1.95294E+15,5
1.96064E+15,5
1.96886E+15,5
1.9345E+15,5
1.9534E+15,5
1.93404E+15,5
1.94115E+15,5
1.93336E+15,5
1.9695E+15,5
1.95115E+15,5
1.97774E+15,5
1.93526E+15,5
1.95964E+15,5
1.95177E+15,5
1.98491E+15,5
1.97818E+15,5
1.98432E+15,5
1.95971E+15,5
1.94391E+15,5
1.94141E+15,5
1.96046E+15,5
1.97129E+15,5
1.94252E+15,5
1.97911E+15,5
1.94948E+15,5
1.95374E+15,5
1.98486E+15,5
1.96785E+15,5
1.92585E+15,5
1.96873E+15,4
1.96078E+15,5
1.98556E+15,5
1.95874E+15,5
1.98383E+15,5
1.97954E+15,2
1.97727E+15,5
1.94077E+15,5
1.97505E+15,5
1.95946E+15,5
1.98536E+15,5
1.9429E+15,5
1.95148E+15,5
1.92807E+15,5
1.96054E+15,5
1.98687E+15,5
1.98495E+15,5
1.93379E+15,5
1.96216E+15,5
1.95184E+15,5
1.94989E+15,5
1.96746E+15,5
1.95269E+15,5
1.97182E+15,5
1.95002E+15,5
1.96961E+15,5
1.96091E+15,5
1.97146E+15,5
1.97019E+15,5
1.96153E+15,5
1.97634E+15,4
1.95777E+15,5
1.95788E+15,5
1.93476E+15,5
1.98126E+15,5
1.93527E+15,2
1.93534E+15,5
1.98395E+15,5
1.9516E+15,5
1.98591E+15,5
